index,X,Y,FID,Fuel_Type,Station_Na,Street_Add,Intersecti,City,State,ZIP,Plus4,Station_Ph,Status_Cod,Expected_D,Groups_Wit,Access_Day,Cards_Acce,BD_Blends,NG_Fill_Ty,NG_PSI,EV_Level1,EV_Level2,EV_DC_Fast,EV_Other_I,EV_Network,EV_Netwo_1,Geocode_St,Latitude,Longitude,Date_Last,ID,Updated_At,Owner_Type,Federal_Ag,Federal__1,Open_Date,Hydrogen_S,NG_Vehicle,LPG_Primar,E85_Blende
5590,-117.98948670015106,35.10154240036155,591,CNG,City of California City,7800 Moss Ave, ,California City,CA,93505,0,661-824-4250,E, ,Public - card key at all times,24 hours daily; contact station to arrange for card key, , ,B,3000 3600, , , , , , ,200-8,35.101542,-117.989487,2013-04-30T00:00:00.000Z,34322,2013-05-15 19:55:03 UTC,LG, , ,2004-09-17T00:00:00.000Z, ,HD, , 
5591,-118.5427650004044,34.05930499962607,592,ELEC,University of Kansas,1465 Jayhawk Blvd, ,Lawrence,KS,66045,0,888-998-2546,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,1, , ,Blink Network,http://www.blinknetwork.com/,GPS,34.059305,-118.542765,2013-10-25T00:00:00.000Z,53225, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5592,-118.3758579998468,34.05938799985637,593,CNG,Clean Energy - La Cienega Station,1004 S La Cienega Blvd, ,Los Angeles,CA,90035,0,562-493-2804,E, ,Public - credit card at all times,24 hours daily,M V Voyager CleanEnergy, ,Q,3600, , , , , , ,GPS,34.059388,-118.375858,2013-07-31T00:00:00.000Z,34474,2013-08-14 16:14:46 UTC,P, , ,2009-01-15T00:00:00.000Z, ,MD, , 
5593,-155.04503899994987,19.63804400033041,594,BD,HFN Shipman,16-570 Kipimana St, ,Keaau,HI,96749,0,808-969-1405,E, ,Public - card key at all times,24 hours daily; also accept HFN proprietary and Comdata cards,FuelMan GasCard Voyager Wright_Exp,"B100, B20", , , , , , , , ,200-8,19.638044,-155.045039,2013-10-31T00:00:00.000Z,53250, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5594,-118.22348599957915,34.077949999692805,595,CNG,City of Los Angeles - North Central Station,352 N San Fernando Rd,At Pasadena Ave,Los Angeles,CA,90031,0, ,E, ,Private - government only, , , ,Q,3600, , , , , , ,200-8,34.07795,-118.223486,2012-06-30T00:00:00.000Z,34478,2013-12-04 04:11:40 UTC,LG, , ,2011-04-01T00:00:00.000Z, ,HD, , 
5595,-156.6787279998973,20.88513100019553,596,BD,Minit Stop - Lahaina,10 Kupuohi St, ,Lahaina,HI,96761,0,808-270-2870,E, ,Public - see hours,4am-11pm daily,Cash A D M V FuelMan GasCard Voyager Wright_Exp,"B100, B20", , , , , , , , ,200-8,20.885131,-156.678728,2013-10-31T00:00:00.000Z,53251, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5596,-118.22348599957915,34.077949999692805,597,LNG,City of Los Angeles - North Central Station,352 N San Fernando Rd,At Pasadena Ave,Los Angeles,CA,90031,0, ,E, ,Private - government only, , , , , , , , , , , ,200-8,34.07795,-118.223486,2012-06-30T00:00:00.000Z,34479,2013-12-04 04:12:14 UTC,LG, , ,2011-04-01T00:00:00.000Z, ,HD, , 
5597,-118.39526680042246,33.92536150023312,598,ELEC,The Boeing Co,650 N Sepulveda Blvd, ,El Segundo,CA,90245,0, ,E, ,Private access only,Employee use only, , , , , ,4, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.925362,-118.395267,2013-10-31T00:00:00.000Z,53375, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5598,-118.2220000002997,33.78310999992658,599,CNG,Clean Energy - Port of Long Beach,3400 E I St,At intersection of W Anaheim St & E I St; LCNG station.,Long Beach,CA,90813,0,562-493-2804,E, ,Public - credit card at all times,24 hours daily,D M V Voyager Wright_Exp CleanEnergy, ,Q,3600, , , , , , ,GPS,33.78311,-118.222,2013-07-31T00:00:00.000Z,35073,2013-08-14 16:14:45 UTC,P, , ,2009-12-15T00:00:00.000Z, ,HD, , 
5599,-118.45186829988208,33.97899839985632,600,ELEC,Dolphin Marina,13900 Panay Way,Located to the right of the cul-de-sac,Marina Del Rey,CA,90292,0,888-758-4389,E, ,Public - see hours,24 hours daily; pay lot, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.978998,-118.451868,2013-10-31T00:00:00.000Z,53377, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5600,-118.2220000002997,33.78310999992658,601,LNG,Clean Energy - Port of Long Beach,3400 E I St,At intersection of W Anaheim St & E I St; LCNG station.,Long Beach,CA,90813,0,562-493-2804,E, ,Public - card key at all times,24 hours daily; call 562-493-2804 for Clean Energy card,CleanEnergy, , , , , , , , , ,GPS,33.78311,-118.222,2013-07-31T00:00:00.000Z,35074,2013-08-14 16:14:45 UTC,P, , ,2009-07-15T00:00:00.000Z, ,HD, , 
5601,-118.4597180998104,33.98244243996669,602,ELEC,Marina Garage,4100 Admiralty Way,Located at ground level of parking structure,Marina Del Rey,CA,90292,0,888-758-4389,E, ,Public - see hours,24 hours daily, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.982442,-118.459718,2013-11-30T00:00:00.000Z,53378,2013-12-16 18:13:14 UTC,P, , ,2013-10-15T00:00:00.000Z, , , , 
5602,-120.623824999624,35.13512100003418,603,ELEC,El Rancho Market,555 Five Cities Dr, ,Pismo Beach,CA,93449,0,805-295-7162,E, ,Public - see hours,6am-10pm daily, , , , , ,2, , , , ,200-8,35.135121,-120.623825,2013-10-31T00:00:00.000Z,53381, ,P, , ,2013-03-05T00:00:00.000Z, , , , 
5603,-117.91969070016565,33.80802629997379,604,CNG,Disneyland Resort Transportation Center,1313 S Harbor Blvd, ,Anaheim,CA,92802,0, ,E, ,Private access only, , , ,Q,3600, , , , , , ,200-8,33.808026,-117.919691,2013-04-30T00:00:00.000Z,35221,2013-05-15 19:55:03 UTC,P, , ,1992-11-15T00:00:00.000Z, ,HD, , 
5604,-118.38964990022272,33.928301220325125,605,ELEC,The Boeing Co,2060 E Imperial Hwy, ,El Segundo,CA,90245,0, ,E, ,Private access only,Employee use only, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.928301,-118.38965,2013-10-31T00:00:00.000Z,53385, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5605,-117.89451000033618,33.678730999636,606,CNG,Newport-Mesa Unified School District,2985 Bear St, ,Costa Mesa,CA,92626,0, ,E, ,Private - government only, , , ,T,3600, , , , , , ,200-8,33.678731,-117.89451,2013-04-30T00:00:00.000Z,35222,2013-05-15 19:55:03 UTC,LG, , ,2009-11-01T00:00:00.000Z, ,HD, , 
5606,-118.24822950029116,34.13359740029983,607,ELEC,Integrated West,238 E Chevy Chase Dr, ,Glendale,CA,91206,0,888-758-4389,E, ,Public - see hours,24 hours daily, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.133597,-118.248229,2013-10-31T00:00:00.000Z,53386, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5607,-118.49732210003486,34.009471889616066,608,ELEC,City of Santa Monica Pier - ChargePoint,200 Santa Monica Pier,Located in lot on the pier; follow signs.,Santa Monica,CA,90401,0,888-758-4389,E, ,Public - see hours,24 hours daily, , , , ,1, , , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.009472,-118.497322,2013-08-31T00:00:00.000Z,35471,2013-09-12 16:55:04 UTC,LG, , ,2009-12-15T00:00:00.000Z, , , , 
5608,-118.2512754995646,34.05356798957109,609,ELEC,Grand Towers,255 S Grand Ave,Located directly in front of gate in garage,Los Angeles,CA,90012,0,888-758-4389,E, ,Public - see hours,24 hours daily; pay lot, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.053568,-118.251276,2013-10-31T00:00:00.000Z,53387, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5609,-157.8571550000032,21.299685999709208,610,ELEC,Green Energy Outlet,575 Cooke St, ,Honolulu,HI,96813,0, ,E, ,Private access only, , , , , , , , ,2 Tesla Conductive 240V, , ,200-8,21.299686,-157.857155,2013-04-25T00:00:00.000Z,35473,2013-04-26 14:44:28 UTC,P, , ,2009-12-15T00:00:00.000Z, , , , 
5610,-118.24966740023028,34.053278010371905,611,ELEC,Museum Towers,255 S Olive St,Located on right just inside garage,Los Angeles,CA,90012,0,888-758-4389,E, ,Public - see hours,24 hours daily; pay lot, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.053278,-118.249667,2013-10-31T00:00:00.000Z,53388, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5611,-120.68915399955736,35.250422000375075,612,ELEC,Home Depot,1551 Froom Ranch Way, ,San Luis Obispo,CA,93405,0,805-596-0857,E, ,Public - see hours,24 hours daily, , , , , ,2, , , , ,200-8,35.250422,-120.689154,2013-01-31T00:00:00.000Z,35560,2013-02-14 18:47:18 UTC,P, , ,2000-04-15T00:00:00.000Z, , , , 
5612,-118.2539832997894,34.05738007992681,613,ELEC,Prom Towers,123 S Figuerora St,Located on the right side 100 feet in garage,Los Angeles,CA,90012,0,888-758-4389,E, ,Public - see hours,24 hours daily; pay lot, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.05738,-118.253983,2013-10-31T00:00:00.000Z,53389, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5613,-118.01381400001604,33.8735831998049,614,LPG,Randy's Propane,14901 Artesia Blvd,West of the 5 Freeway at the corner of Knott & Artesia,La Mirada,CA,90620,0,714-994-5092,E, ,Public - see hours,"5:30am-5pm M-F, 8am-5pm Sat",Cash Checks A D M V, , , , , , , , , ,200-8,33.873583,-118.013814,2013-02-28T00:00:00.000Z,35583,2013-03-20 02:12:04 UTC,P, , ,, , ,TRUE, 
5614,-118.25463449978233,34.05092244041834,615,ELEC,US Bank Tower,663 W 5th St, ,Los Angeles,CA,90071,0,888-758-4389,E, ,Public - see hours,24 hours daily, , , , , ,4, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.050922,-118.254634,2013-11-30T00:00:00.000Z,53390,2013-12-16 18:13:14 UTC,P, , ,2013-10-15T00:00:00.000Z, , , , 
5615,-119.68992700033078,34.42315199986495,616,ELEC,Santa Barbara Metropolitan Transit District,550 Olive St,Located in the staff parking lot,Santa Barbara,CA,93101,0, ,E, ,Private access only,Guest and staff use only, , , , ,1,1, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.423152,-119.689927,2013-10-31T00:00:00.000Z,53405, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5616,-118.22821600006831,34.067908999800565,617,CNG,Clean Energy - Veolia Transportation,1611 Naud St, ,Los Angeles,CA,90012,0, ,E, ,Private access only, , , ,Q,3600, , , , , , ,GPS,34.067909,-118.228216,2013-07-31T00:00:00.000Z,35596,2013-08-14 16:14:45 UTC,P, , ,2011-05-31T00:00:00.000Z, ,HD, , 
5617,-120.10145220005892,34.6061419003285,618,ELEC,El Rancho Market,2886 Mission Dr, ,Solvang,CA,93463,0,805-688-4300,E, ,Public - see hours,6am-10pm daily, , , , , ,2, , , , ,200-8,34.606142,-120.101452,2013-10-31T00:00:00.000Z,53406, ,P, , ,2013-03-05T00:00:00.000Z, , , , 
5618,-117.87480159961407,33.80375770025774,619,CNG,Orange County Public Works,2023 W Collins Ave,At intersection of Collins and Eckhoff.,Orange,CA,92867,0,714-955-0381,E, ,Public - credit card at all times,24 hours daily,M V, ,Q,3600, , , , , , ,200-8,33.803758,-117.874802,2013-04-30T00:00:00.000Z,35598,2013-05-15 19:55:03 UTC,LG, , ,2010-02-15T00:00:00.000Z, ,HD, , 
5619,-118.85355590028456,34.19930949973366,620,ELEC,Janss Road Park & Ride,1400 E Janss Rd,Located in the East lot.,Thousand Oaks,CA,91362,0,805-499-2100,E, ,Public - see hours,24 hours daily, , , , , ,1, , , , ,200-8,34.199309,-118.853556,2013-10-31T00:00:00.000Z,53407, ,P, , ,2013-03-27T00:00:00.000Z, , , , 
5620,-118.34999499966948,33.83580199986243,621,ELEC,Torrance Marriott South Bay,3635 Fashion Way, ,Torrance,CA,90503,0,310-316-3636,E, ,Public - see hours,24 hours daily; pay lot, , , , , ,2, , , , ,200-8,33.835802,-118.349995,2013-10-31T00:00:00.000Z,53408, ,P, , ,2013-03-19T00:00:00.000Z, , , , 
5621,-118.17628200001428,35.06342499966404,622,LPG,ARRO Autogas,16660 Sierra Hwy,Located at the Speedway Travel Center,Mojave,CA,93501,0,661-824-2800,E, ,Public - card key required,24 hours daily; must have ProKee access card,A D M V, , , , , , , , , ,200-8,35.063425,-118.176282,2013-10-31T00:00:00.000Z,53478, ,P, , ,, , ,TRUE, 
5622,-118.02953879977576,33.86011529998114,623,ELEC,Centerpointe,8 Centerpointe Dr, ,La Palma,CA,90623,0,800-663-5633,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,2, , ,SemaCharge Network,http://www.semacharge.com/,GPS,33.860115,-118.029539,2013-11-25T00:00:00.000Z,53524, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5623,-118.4728120003735,34.0526559996747,624,ELEC,Coldwell Banker,11999 San Vicente Blvd, ,Los Angeles,CA,90049,0,800-663-5633,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,1, , ,SemaCharge Network,http://www.semacharge.com/,GPS,34.052656,-118.472812,2013-11-25T00:00:00.000Z,53525, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5624,-118.8672866998213,34.28342299987161,625,ELEC,Green Cube,609 Science Dr, ,Moorpark,CA,93021,0,800-663-5633,E, ,Public - see hours,24 hours daily, , , , , ,2, , ,SemaCharge Network,http://www.semacharge.com/,GPS,34.283423,-118.867287,2013-11-25T00:00:00.000Z,53526, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5625,-118.50133779959972,34.04979440009157,626,ELEC,The Riviera Tennis Club,1250 Capri Dr, ,Pacific Palisades,CA,90272,0,800-663-5633,E, ,Public - card key at all times,24 hours daily; network card required, , , , , ,4, , ,SemaCharge Network,http://www.semacharge.com/,GPS,34.049794,-118.501338,2013-11-25T00:00:00.000Z,53529, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5626,-118.35118499968796,34.09336199995635,627,ELEC,City of West Hollywood - Plummer Park,7377 Santa Monica Blvd, ,West Hollywood,CA,90046,0,323-845-0172,E, ,Public - see hours,24 hours daily, , , , , , , ,1 LP Inductive  1 Avcon Conductive, , ,200-8,34.093362,-118.351185,2013-11-25T00:00:00.000Z,53544, ,LG, , ,2008-11-30T00:00:00.000Z, , , , 
5627,-117.92646600000586,34.110010999707924,628,CNG,Athens Vincent - Irwindale CA,5355 Vincent Ave, ,Irwindale,CA,91746,0, ,P,1/27/2014,PLANNED - not yet accessible,Private - fleet customers only, , ,T,3600, , , , , , ,200-8,34.110011,-117.926466,2013-11-30T00:00:00.000Z,53622, ,LG, , ,, ,MD, , 
5628,-117.98614700028376,34.03930399997967,629,CNG,Athens Valley - La Puente CA,14048 Valley Blvd, ,La Puente,CA,91746,0, ,E, ,Private - fleet customers only,Call 800-920-1166 to set up fueling account, , ,T,3600, , , , , , ,200-8,34.039304,-117.986147,2013-11-30T00:00:00.000Z,53623, ,LG, , ,2013-12-11T00:00:00.000Z, ,MD, , 
5629,-118.25443599962163,34.051037999703965,630,ELEC,West Lawn,633 W 5th St, ,Los Angeles,CA,90071,0,888-758-4389,E, ,Public - see hours,24 hours daily, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.051038,-118.254436,2013-11-30T00:00:00.000Z,53672, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5630,-118.45999710008608,33.982411309934044,631,ELEC,Marina Garage,524 W Washington Blvd,Located at ground level of parking structure,Marina Del Rey,CA,90292,0,888-758-4389,E, ,Public - see hours,24 hours daily, , , , , ,2, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.982411,-118.459997,2013-11-30T00:00:00.000Z,53673, ,P, , ,2013-10-15T00:00:00.000Z, , , , 
5631,-117.87146820039708,33.61820625001848,632,ELEC,Irvine Co,610 Newport Center Dr, ,Newport Beach,CA,92660,0,888-758-4389,E, ,Public - see hours,24 hours daily, , , , , ,4, , ,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.618206,-117.871468,2013-11-30T00:00:00.000Z,53675, ,P, , ,2013-11-15T00:00:00.000Z, , , , 
5632,-118.14904739971767,34.14882600001993,633,ELEC,Marriott Garage,171 N Raymond Ave, ,Pasadena,CA,91103,0,626-577-8963,E, ,Public - see hours,24 hours daily; pay lot, , , , , ,3, , , , ,200-8,34.148826,-118.149047,2013-11-30T00:00:00.000Z,53677, ,P, , ,2013-07-01T00:00:00.000Z, , , , 
5633,-119.0458790000158,34.35554590032308,634,LPG,ARRO Autogas,1620 Lemonwood Dr,Located at Delta Liquid Energy,Santa Paula,CA,93060,0,805-525-3311,E, ,Public - card key at all times,24 hours daily; with access ProKee,A D M V, , , , , , , , , ,200-8,34.355546,-119.045879,2013-11-30T00:00:00.000Z,53705, ,P, , ,, , ,TRUE, 
5634,-119.05779099985472,34.21603400026896,635,ELEC,eVgo - Simon Camarillo Outlets Freedom Station,900 1/2 Camarillo Center Dr, ,Camarillo,CA,93010,0,877-455-3833,E, ,Public - card key at all times,24 hours daily; eVgo network subscription and key fob required, , , , ,1,3,1, ,eVgo Network,https://www.evgonetwork.com/,GPS,34.216034,-119.057791,2013-12-31T00:00:00.000Z,53717,2014-01-15 22:07:32 UTC,P, , ,2013-11-01T00:00:00.000Z, , , , 
5635,-118.0297851996272,33.916786600321416,636,BD,Propel Fuels - 76,14152 E Imperial Hwy, ,La Mirada,CA,90638,0,562-921-6989,E, ,Public - see hours,24 hours daily; also accept Propel CleanDrive fleet card,Cash A D M V FuelMan Voyager Wright_Exp,B20, , , , , , , , ,200-8,33.916787,-118.029785,2013-11-30T00:00:00.000Z,47981,2013-12-16 17:52:39 UTC,P, , ,2013-03-01T00:00:00.000Z, , , , 
5636,-117.97529730033008,34.02057880017156,637,CNG,Athens Salt Lake - La Puente CA,15045 Salt Lake Ave, ,La Puente,CA,91746,0, ,P,5/2/2014,PLANNED - not yet accessible,Private - fleet customers only, , ,T,3600, , , , , , ,200-8,34.020579,-117.975297,2013-12-31T00:00:00.000Z,53743, ,LG, , ,, ,MD, , 
5637,-118.03302400005752,34.02412999989962,638,LNG,Clean Energy - Los Angeles County Sanitation District,2800 Workman Mill Rd,LCNG facility,Whittier,CA,90601,0,562-493-2804,E, ,Public - card key at all times,24 hours daily; call 562-493-2804 for Clean Energy card,CleanEnergy, , , , , , , , , ,GPS,34.02413,-118.033024,2013-07-31T00:00:00.000Z,47999,2013-08-14 16:14:45 UTC,LG, , ,2011-02-15T00:00:00.000Z, ,HD, , 
5638,-118.26864800030496,33.896709000020394,639,CNG,Clean Energy - Allied Waste,14905 S San Pedro St,E Compton Blvd to the south.,Gardena,CA,90248,0, ,E, ,Private access only, , , ,T,3000 3600, , , , , , ,GPS,33.896709,-118.268648,2013-07-31T00:00:00.000Z,48011,2013-08-14 16:14:45 UTC,P, , ,2011-05-31T00:00:00.000Z, ,HD, , 
5639,-118.48765970033487,34.01475979982495,640,CNG,City of Santa Monica - Big Blue Bus - Exterior Station,1667 7th St,"Station is off of Olympic Blvd, in the front of the lot.",Santa Monica,CA,90416,0, ,E, ,Private access only, , , ,Q,3600, , , , , , ,200-8,34.01476,-118.48766,2013-12-31T00:00:00.000Z,53746, ,LG, , ,2012-01-15T00:00:00.000Z, ,HD, , 
5640,-118.48765970033487,34.01475979982495,641,CNG,City of Santa Monica - Big Blue Bus - Interior Station,1667 7th St,"Station is off of Olympic Blvd, in the back of the lot.",Santa Monica,CA,90416,0, ,E, ,Private access only, , , ,Q,3600, , , , , , ,200-8,34.01476,-118.48766,2013-12-31T00:00:00.000Z,53747, ,LG, , ,2012-01-15T00:00:00.000Z, ,HD, , 
5641,-118.0071219998804,34.10571100016256,642,CNG,Clean Energy - Arcadia Foothill Transit - Public Access,5640 Peck Rd, ,Arcadia,CA,91006,0,562-493-2804,E, ,Public - credit card at all times,24 hours daily,M V Voyager Wright_Exp CleanEnergy, ,Q,3600, , , , , , ,GPS,34.105711,-118.007122,2013-07-31T00:00:00.000Z,48014,2013-08-14 16:14:45 UTC,P, , ,2000-10-15T00:00:00.000Z, ,HD, , 
5642,-118.48765970033487,34.01475979982495,643,LNG,City of Santa Monica - Big Blue Bus - Interior Station,1667 7th St,"Station is off of Olympic Blvd, in the back of the lot.",Santa Monica,CA,90416,0, ,E, ,Private access only, , , , , , , , , , , ,200-8,34.01476,-118.48766,2013-12-31T00:00:00.000Z,53748, ,LG, , ,2012-01-15T00:00:00.000Z, ,HD, , 
5643,-118.0297851996272,33.916786600321416,644,E85,Propel Fuels - 76,14152 E Imperial Hwy, ,La Mirada,CA,90638,0,562-921-6989,E, ,Public - see hours,24 hours daily; also accept Propel CleanDrive fleet card,Cash A D M V FuelMan Voyager Wright_Exp, , , , , , , , , ,200-8,33.916787,-118.029785,2013-11-30T00:00:00.000Z,48019,2013-12-16 18:10:51 UTC,P, , ,2013-03-01T00:00:00.000Z, , , ,FALSE
5644,-117.89552000014784,34.91986400012354,645,E85,Edwards Air Force Base,114 S Wolfe Ave, ,Edwards AFB,CA,93523,0, ,E, ,Private - government only, , , , , , , , , , , ,200-8,34.919864,-117.89552,2013-12-31T00:00:00.000Z,53815, ,FG,5,Department of Air Force,2013-11-30T00:00:00.000Z, , , ,FALSE
5645,-118.28715600034911,33.842395999975444,646,E85,Propel Fuels - Shell,701 Torrance Blvd, ,Torrance,CA,90502,0,310-327-3736,E, ,Public - credit card at all times,24 hours daily; also accept Propel CleanDrive fleet card,A D M V FuelMan Voyager Wright_Exp, , , , , , , , , ,200-8,33.842396,-118.287156,2013-11-30T00:00:00.000Z,48022,2013-12-16 18:10:51 UTC,P, , ,2013-01-31T00:00:00.000Z, , , ,FALSE
5646,-156.45469299988198,20.88359239956963,647,ELEC,Akaku Center,333 Dairy Rd, ,Kahului,HI,96732,0,808-871-5554,E, ,Public - see hours,24 hours daily, , , , , ,1, , , , ,200-8,20.883592,-156.454693,2013-12-31T00:00:00.000Z,53853, ,P, , ,2013-12-01T00:00:00.000Z, , , , 
5647,-118.82938000038664,34.16154510002638,648,ELEC,Nissan of Thousand Oaks - Service Center,3755 Auto Mall Dr, ,Thousand Oaks,CA,91362,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.161545,-118.82938,2013-08-25T00:00:00.000Z,48062,2013-08-23 22:36:10 UTC,P, , ,2011-03-15T00:00:00.000Z, , , , 
5648,-117.9989237998934,33.87072630007872,649,ELEC,Ken Grody Ford,6211 Beach Blvd, ,Buena Park,CA,90621,0,888-284-2914,E, ,Public - call ahead,Dealership business hours, , , , , ,8, , , , ,200-8,33.870726,-117.998924,2013-12-31T00:00:00.000Z,53896, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5649,-119.04514729990792,34.16536300000251,650,ELEC,California State University Channel Islands - A3 Parking Lot,1 University Dr, ,Camarillo,CA,93012,0,805-437-8400,E, ,Public - see hours,24 hours daily, , , , , ,5, , , , ,200-8,34.165363,-119.045147,2013-12-31T00:00:00.000Z,53898, ,P, , ,2013-02-21T00:00:00.000Z, , , , 
5650,-118.39312009981272,33.98919010004312,651,ELEC,Bunnin Chevrolet,6101 W Slauson Ave, ,Culver City,CA,90230,0,424-216-7400,E, ,Public - see hours,Dealership business hours, , , , , ,1, , , , ,200-8,33.98919,-118.39312,2013-12-31T00:00:00.000Z,53899, ,P, , ,2011-01-01T00:00:00.000Z, , , , 
5651,-118.2516288998538,34.23168280012118,652,ELEC,Bob Smith Toyota,3333 Foothill Blvd, ,La Crescenta,CA,91214,0, ,E, ,Private access only,Customer use only, , , , , ,2, , , , ,200-8,34.231683,-118.251629,2013-12-31T00:00:00.000Z,53908, ,P, , ,2012-10-01T00:00:00.000Z, , , , 
5652,-120.4194580000866,34.93197800028451,653,ELEC,Santa Maria Ford,1035 E Battles Rd, ,Santa Maria,CA,93454,0, ,E, ,Private access only, , , , , , ,2, , , , ,200-8,34.931978,-120.419458,2013-12-31T00:00:00.000Z,53920, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5653,-120.44359520035816,34.920387099784875,654,ELEC,Toyota of Santa Maria,700 E Betteravia Rd, ,Santa Maria,CA,93455,0,805-938-5113,E, ,Public - call ahead,Dealership business hours, , , , , ,1, , , , ,200-8,34.920387,-120.443595,2013-12-31T00:00:00.000Z,53921, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5654,-118.55760300027822,34.42085900024272,655,ELEC,Nissan of Valencia - Service Center,24111 Creekside Rd, ,Valencia,CA,91355,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.420859,-118.557603,2013-08-25T00:00:00.000Z,48065,2013-08-23 22:36:10 UTC,P, , ,2011-03-15T00:00:00.000Z, , , , 
5655,-118.82825459957007,34.162974399748805,656,ELEC,Kemp Ford,3810 Thousand Oaks Blvd, ,Thousand Oaks,CA,91362,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.162974,-118.828255,2013-12-31T00:00:00.000Z,53923, ,P, , ,2013-11-01T00:00:00.000Z, , , , 
5656,-118.44923999972616,34.169218999757106,657,ELEC,Miller Nissan - Service Center,5425 Van Nuys Blvd, ,Van Nuys,CA,91401,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.169219,-118.44924,2013-08-25T00:00:00.000Z,48067,2013-08-23 22:36:10 UTC,P, , ,2011-03-15T00:00:00.000Z, , , , 
5657,-118.33943099994065,33.80690600011189,658,ELEC,Alcoa Fastening Systems,300 W Lomita Blvd, ,Torrance,CA,90505,0,310-784-0700,E, ,Public - see hours,24 hours daily, , , , , ,2, , , , ,GPS,33.806906,-118.339431,2013-12-31T00:00:00.000Z,53924, ,P, , ,2013-12-01T00:00:00.000Z, , , , 
5658,-117.89029839965136,34.07407759990138,659,ELEC,West Covina Nissan - Service Center,205 N Citrus St, ,West Covina,CA,91791,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.074078,-117.890298,2013-08-25T00:00:00.000Z,48071,2013-08-23 22:36:10 UTC,P, , ,2011-03-15T00:00:00.000Z, , , , 
5659,-118.44872689962668,34.17873759966056,660,ELEC,Keyes Chevrolet,5949 Van Nuys Blvd, ,Van Nuys,CA,91401,0, ,E, ,Private access only, , , , , , ,4, , , , ,200-8,34.178738,-118.448727,2013-12-31T00:00:00.000Z,53928, ,P, , ,2012-01-01T00:00:00.000Z, , , , 
5660,-118.5822367000636,34.16722189957107,661,ELEC,Woodland Hills Nissan - Service Center,20539 Ventura Blvd, ,Woodland Hills,CA,91364,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.167222,-118.582237,2013-08-25T00:00:00.000Z,48072,2013-08-23 22:36:10 UTC,P, , ,2011-03-15T00:00:00.000Z, , , , 
5661,-118.44968899974748,34.17716989967118,662,ELEC,Keyes Toyota,5855 Van Nuys Blvd, ,Van Nuys,CA,91401,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.17717,-118.449689,2013-12-31T00:00:00.000Z,53929, ,P, , ,2013-01-01T00:00:00.000Z, , , , 
5662,-118.35745049994055,34.133890900344845,663,ELEC,Universal City Nissan - Service Center,3550 Cahuenga Blvd W, ,Los Angeles,CA,90068,0, ,E, ,Private access only, , , , , , ,1, , , , ,200-8,34.133891,-118.357451,2013-08-25T00:00:00.000Z,48120,2013-08-23 22:36:10 UTC,P, , ,2011-03-15T00:00:00.000Z, , , , 
